0 , 10.0 , 0.0
0 , 10.0 , 0.0
0 , 8.660254037844387 , 6.499999999999999
0 , 8.660254037844387 , 6.499999999999999
0 , 5.000000000000001 , 11.258330249197702
0 , 5.000000000000001 , 11.258330249197702
0 , 6.123233995736766e-16 , 13.0
0 , 6.123233995736766e-16 , 13.0
0 , -4.999999999999998 , 11.258330249197703
0 , -4.999999999999998 , 11.258330249197703
0 , -8.660254037844387 , 6.499999999999999
0 , -8.660254037844387 , 6.499999999999999
0 , -10.0 , 1.592040838891559e-15
0 , -10.0 , 1.592040838891559e-15
0 , -8.660254037844386 , -6.500000000000002
0 , -8.660254037844386 , -6.500000000000002
0 , -5.000000000000004 , -11.2583302491977
0 , -5.000000000000004 , -11.2583302491977
0 , -1.8369701987210296e-15 , -13.0
0 , -1.8369701987210296e-15 , -13.0
0 , 5.000000000000001 , -11.258330249197702
0 , 5.000000000000001 , -11.258330249197702
0 , 8.660254037844384 , -6.500000000000005
0 , 8.660254037844384 , -6.500000000000005
